,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed
37917,18,student,single,unknown,no,yes,no,cellular,sep,thu,1,999,0,nonexistent,-3.4,92.379,-29.8,0.809,5017.5,no
23222,38,technician,married,high.school,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
35866,32,technician,single,university.degree,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,no
2722,39,blue-collar,married,high.school,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
15356,32,blue-collar,single,basic.9y,unknown,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
40159,28,self-employed,single,university.degree,no,no,no,cellular,jul,thu,1,999,2,failure,-1.7,94.215,-40.3,0.846,4991.6,no
8616,26,student,single,high.school,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
32750,29,admin.,divorced,basic.9y,no,yes,no,cellular,may,mon,3,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
23630,58,retired,married,university.degree,unknown,no,no,cellular,aug,thu,11,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
37460,33,technician,married,university.degree,no,yes,no,cellular,aug,thu,4,999,2,failure,-2.9,92.201,-31.4,0.873,5076.2,no
24709,48,services,married,basic.9y,unknown,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
9435,41,housemaid,married,university.degree,unknown,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
16893,50,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
9951,50,blue-collar,divorced,basic.4y,no,yes,no,telephone,jun,wed,22,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
11427,47,admin.,married,university.degree,no,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
24564,42,admin.,divorced,university.degree,no,yes,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
7692,35,technician,divorced,professional.course,no,no,no,telephone,may,fri,10,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
31474,31,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
28445,36,blue-collar,married,basic.9y,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
7261,33,services,single,high.school,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
15332,53,services,divorced,basic.9y,no,no,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
39859,37,admin.,married,university.degree,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,no
35094,34,services,divorced,high.school,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
5958,28,services,married,unknown,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35457,36,admin.,single,unknown,no,yes,no,cellular,may,mon,6,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
16711,36,services,divorced,high.school,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
36391,32,admin.,married,university.degree,no,no,no,cellular,jun,tue,1,4,1,success,-2.9,92.963,-40.8,1.262,5076.2,yes
13488,40,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
1460,28,student,married,university.degree,no,no,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
16148,58,retired,married,basic.4y,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
2222,44,blue-collar,married,high.school,no,no,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
12972,35,blue-collar,married,professional.course,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
21303,31,technician,single,university.degree,no,no,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
775,41,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
27470,39,housemaid,married,basic.9y,no,yes,no,cellular,nov,fri,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
16990,49,management,married,high.school,no,no,no,telephone,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
34317,26,management,single,university.degree,no,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
10014,53,unknown,married,high.school,unknown,no,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
6468,40,admin.,single,high.school,unknown,no,no,telephone,may,wed,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23266,29,technician,single,professional.course,no,no,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
30038,25,admin.,single,high.school,no,yes,no,cellular,apr,wed,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
36029,24,technician,single,professional.course,no,no,no,telephone,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29614,31,services,divorced,high.school,no,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
8053,48,technician,divorced,professional.course,no,no,no,telephone,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
23772,37,technician,single,professional.course,no,no,no,cellular,aug,thu,13,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
19461,32,technician,married,university.degree,no,no,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
18569,42,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
33298,51,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
27374,55,retired,single,university.degree,unknown,no,no,cellular,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
9650,36,technician,married,high.school,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
232,32,management,divorced,basic.4y,unknown,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35394,32,admin.,single,unknown,no,yes,yes,cellular,may,fri,7,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
17175,46,technician,divorced,university.degree,no,no,yes,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23503,37,technician,single,university.degree,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
27647,31,admin.,single,university.degree,no,no,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
24352,47,admin.,married,university.degree,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
9323,43,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
30062,38,technician,married,professional.course,no,yes,yes,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,no
24151,35,management,married,university.degree,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
8159,43,entrepreneur,married,basic.4y,no,yes,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
8576,30,blue-collar,married,high.school,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
19612,39,admin.,married,university.degree,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
321,53,admin.,single,basic.6y,no,yes,yes,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35803,32,admin.,married,university.degree,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
25920,31,technician,single,university.degree,no,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
24423,46,admin.,married,high.school,no,yes,yes,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
36313,31,services,single,university.degree,no,yes,no,telephone,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,no
36212,23,student,single,high.school,no,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
21297,31,technician,married,professional.course,no,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21715,31,technician,single,university.degree,no,yes,no,cellular,aug,tue,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
20550,40,management,married,university.degree,no,no,yes,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
31647,36,admin.,married,professional.course,no,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
33626,27,admin.,single,high.school,no,yes,yes,cellular,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
7222,43,technician,married,university.degree,unknown,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
30784,38,technician,married,professional.course,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
12416,42,services,married,high.school,unknown,yes,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
14078,29,services,married,high.school,no,yes,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30391,33,technician,married,basic.9y,no,yes,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
25784,34,technician,married,professional.course,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
9627,40,technician,married,professional.course,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
15117,39,housemaid,divorced,basic.9y,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
3752,28,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
16365,36,entrepreneur,married,university.degree,no,yes,no,cellular,jul,wed,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
7024,30,services,divorced,basic.9y,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
20581,32,technician,married,professional.course,unknown,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
12925,47,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
7649,37,blue-collar,married,basic.9y,unknown,yes,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
13567,25,admin.,single,high.school,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
22270,29,admin.,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
20099,32,technician,married,high.school,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
2346,30,unknown,single,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
24752,49,admin.,divorced,basic.6y,no,no,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
2348,48,technician,married,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
27902,70,housemaid,married,basic.4y,no,no,no,cellular,mar,thu,1,999,1,failure,-1.8,92.843,-50,1.538,5099.1,no
36586,45,admin.,single,university.degree,no,yes,no,cellular,jun,thu,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
18251,24,admin.,single,high.school,no,yes,yes,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
7865,38,technician,single,professional.course,unknown,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
28661,35,admin.,married,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
18672,33,technician,married,university.degree,no,no,no,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
15401,56,admin.,married,university.degree,no,no,yes,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
1144,44,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
21623,31,admin.,single,university.degree,no,no,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
27559,46,technician,married,professional.course,no,yes,yes,cellular,nov,fri,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
32155,31,services,single,high.school,unknown,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
6687,42,technician,married,basic.9y,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
15440,46,admin.,single,university.degree,no,yes,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
22441,54,admin.,divorced,university.degree,no,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
26117,40,entrepreneur,married,basic.4y,no,yes,yes,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
39467,25,self-employed,single,unknown,no,no,no,cellular,apr,mon,2,999,1,failure,-1.8,93.749,-34.6,0.643,5008.7,no
8244,28,admin.,single,high.school,no,no,no,telephone,jun,tue,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
10960,41,services,married,basic.9y,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
11109,49,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
14091,33,entrepreneur,married,university.degree,no,yes,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
28640,40,entrepreneur,married,professional.course,unknown,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
23685,33,admin.,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
20094,49,services,married,high.school,no,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
39573,30,blue-collar,single,professional.course,no,no,no,cellular,may,tue,1,999,1,failure,-1.8,93.876,-40,0.668,5008.7,no
39626,22,student,single,unknown,no,yes,no,cellular,may,mon,2,3,2,success,-1.8,93.876,-40,0.682,5008.7,yes
17874,26,self-employed,married,university.degree,no,yes,yes,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16820,33,technician,single,basic.9y,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
21679,32,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
24783,34,blue-collar,married,professional.course,no,no,yes,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
9657,31,blue-collar,married,basic.6y,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
38410,88,retired,divorced,basic.4y,no,yes,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,no
29503,56,retired,divorced,university.degree,no,yes,no,cellular,apr,mon,5,9,1,success,-1.8,93.075,-47.1,1.405,5099.1,no
38921,94,retired,married,basic.9y,no,no,no,cellular,nov,wed,1,999,1,failure,-3.4,92.649,-30.1,0.716,5017.5,no
11162,51,admin.,married,professional.course,unknown,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
15542,39,blue-collar,single,basic.4y,unknown,no,no,cellular,jul,fri,7,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
35618,32,admin.,divorced,university.degree,no,yes,yes,cellular,may,mon,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
14526,31,admin.,married,high.school,unknown,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
11815,42,technician,divorced,basic.9y,no,no,no,telephone,jun,fri,22,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
16620,48,technician,divorced,professional.course,no,yes,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
9954,50,blue-collar,divorced,basic.4y,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
41177,57,retired,married,professional.course,no,yes,no,cellular,nov,thu,6,999,0,nonexistent,-1.1,94.767,-50.8,1.031,4963.6,no
19863,60,admin.,married,university.degree,no,yes,yes,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
3184,49,technician,married,high.school,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
15555,36,services,divorced,basic.4y,unknown,no,no,cellular,jul,fri,9,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
34223,45,services,married,high.school,unknown,yes,no,cellular,may,wed,7,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
30656,40,admin.,single,high.school,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
39828,29,admin.,single,university.degree,no,yes,no,cellular,jun,wed,1,6,3,success,-1.7,94.055,-39.8,0.715,4991.6,yes
10840,29,technician,single,high.school,no,no,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
32701,39,services,married,high.school,no,yes,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
7765,30,admin.,married,university.degree,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
21094,32,technician,single,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
26331,49,unemployed,divorced,high.school,no,unknown,unknown,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
10873,56,retired,married,high.school,unknown,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
6786,39,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
14465,42,technician,married,basic.9y,no,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
34593,30,technician,single,professional.course,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
25432,29,management,single,university.degree,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
29529,54,technician,married,professional.course,unknown,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20791,37,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
12264,34,admin.,divorced,university.degree,no,no,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,yes
498,53,admin.,married,professional.course,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
9638,32,admin.,single,professional.course,no,no,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
26611,31,blue-collar,single,high.school,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
8964,48,blue-collar,married,basic.6y,no,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
30564,39,blue-collar,single,basic.9y,no,no,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
4594,55,services,divorced,basic.4y,unknown,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4222,49,technician,married,professional.course,unknown,yes,no,telephone,may,tue,9,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
22231,31,management,married,university.degree,no,no,yes,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
15226,39,admin.,married,high.school,unknown,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
36176,32,admin.,single,university.degree,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
22305,45,services,married,high.school,unknown,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
3711,29,blue-collar,single,unknown,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
3248,42,unknown,divorced,high.school,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
28766,24,admin.,single,university.degree,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,yes
17564,56,blue-collar,divorced,unknown,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
